delivery_date,curve_proxy_7d,curve_proxy_30d,curve_proxy_90d,fv_week_base,fv_month_base,fv_quarter_base,fv_week_peak,fv_month_peak,signal_week_base,signal_month_base,signal_quarter_base,signal_week_peak,signal_month_peak,signal_label_week_base,signal_label_month_base,week_confidence,month_confidence,week_position_size,month_position_size,week_signal_weighted,month_signal_weighted,fv_week_base_p10,fv_week_base_p90,fv_month_base_p10,fv_month_base_p90,inv_gas_spike,inv_wind_revision,inv_residual_load_swing,inv_negative_price_regime,inv_high_error_regime,any_invalidation,avg_residual_load_mw,avg_res_penetration,gas_price,spark_spread_actual,spark_spread_premium,is_thermal_regime,is_res_regime,peak_base_premium_pred,n_negative_hours_pred,base_actual,base_pred
2025-02-24,97.09720238095237,123.852625,115.72911815619968,129.5981839800117,111.7177405499872,87.24894933373538,136.77158646100605,111.14489199049588,32.50098159905933,-12.134884450012805,-28.480168822464293,39.674384080053684,-12.707733009504125,STRONG_BUY,STRONG_SELL,0.49573210081379504,0.46667768733989856,0.0,0.0,0.0,-0.0,91.65895524656638,172.9251337408239,68.02464285534927,157.8896358315407,False,False,False,False,False,False,29390.484791666666,0.5077522029180556,47.195,70.63474999999998,-29.95016000000001,True,False,8.679885063155865,0,91.87249999999999,102.04836501001866
2025-02-25,98.50220238095237,125.29366666666667,115.98949778582931,126.68940734354996,110.65682223081734,86.47117783883385,131.32181761072226,109.42897194534208,28.18720496259759,-14.636844435849326,-29.51831994699546,32.819615229769894,-15.864694721324582,INVALIDATED,INVALIDATED,0.4866778185182631,0.4669840420188517,0.0,0.0,0.0,0.0,87.42650736286545,170.15184461450878,66.68242782339698,156.4957999308964,False,False,True,False,False,True,49253.329374999994,0.19178746988623355,47.144,119.89103333333333,17.826711666666668,True,False,15.018699823014686,0,141.10583333333332,141.84342140278366
2025-02-26,102.03571428571429,127.73009722222221,116.39149778582932,119.91945541022996,109.15924591525028,85.54508739107476,120.83110134704468,107.13318762141519,17.883741124515666,-18.57085130697193,-30.846410394754557,18.795387061330388,-20.596909600807024,STRONG_BUY,STRONG_SELL,0.4460596396286841,0.4573221447067247,0.0,0.0,0.0,-0.0,75.65491876593317,164.92614993840553,63.92530392773713,155.36670905294443,False,False,False,False,False,False,48992.24229166666,0.19670591405188267,44.291,114.86780000000002,10.2858827777778,True,False,14.740346876363702,0,134.79875,143.15137603312974
2025-02-27,106.62285714285714,128.38979166666667,116.35644223027376,115.04807375974477,107.43928046664367,84.69320100656178,113.56677145665488,104.65401175083844,8.425216616887624,-20.950511200023,-31.663241223711978,6.943914313797734,-23.735779915828232,STRONG_BUY,STRONG_SELL,0.42532977299462826,0.45580377788126925,0.0,0.0,0.0,-0.0,69.1031737616203,161.7151629810832,61.834096143492424,153.5313466006234,False,False,False,False,False,False,45593.6265625,0.24769551626342848,41.336,108.0138,2.67429833333334,True,False,14.022504435122556,0,126.61500000000001,137.06664377272466
2025-02-28,112.26946428571429,129.088875,116.63453019323671,110.8076138868134,103.272501774889,83.68500085782586,107.60856375376356,99.76974433874744,-1.4618503989008929,-25.816373225111008,-32.94952933541086,-4.66090053195073,-29.319130661252558,HOLD,STRONG_SELL,0.40094226250731524,0.45698167088300257,0.0,0.0,0.0,-0.0,62.70836404124979,159.25056532356845,57.61104120213978,149.10981628365877,False,False,False,False,False,False,50431.49125,0.1541438030164044,44.93,109.08441666666667,2.996421666666663,True,False,10.655379716050362,0,129.30291666666668,143.22558149547115
2025-03-01,119.62321428571428,128.78183333333334,116.96690982286634,105.8685806586336,102.62660291610032,82.78645414085774,99.84598173693992,99.3484574945217,-13.754633627080679,-26.155230417233014,-34.1804556820086,-19.777232548774364,-29.433375838811642,STRONG_SELL,STRONG_SELL,0.35328694572704145,0.44565841041443266,0.0,0.0,-0.0,-0.0,51.2352128858151,155.45739039885567,55.55440944526526,148.96115780733243,False,False,False,False,False,False,41996.402395833335,0.18945769841086393,44.32,103.52599999999998,-2.3574933333333377,True,False,4.696209844686294,0,123.46999999999998,126.04650962049352
2025-03-02,119.65994047619049,127.07288888888888,116.74255797101448,103.92043329528813,102.72729110132384,82.42900402634719,96.89148484507682,99.36525891117076,-15.73950718090235,-24.34559778756504,-34.31355394466729,-22.768455631113667,-27.707629977718128,STRONG_SELL,STRONG_SELL,0.32664821722468107,0.4466393305644948,0.0,0.0,-0.0,-0.0,46.63157877977226,155.14676734671198,56.04004078250229,149.28150376215996,False,False,False,False,False,False,29672.4190625,0.3872833263368583,44.32,70.51058333333333,-33.775055555555554,True,False,-8.07238083252156,0,90.45458333333333,98.37723486783551
2025-03-03,121.81964285714287,126.12945833333333,116.32578945249598,105.96955287000688,101.08539097351512,81.66715662076903,99.12797200475406,97.02572003252244,-15.850089987135988,-25.044067359818214,-34.65863283172695,-22.69167085238881,-29.10373830081089,STRONG_SELL,STRONG_SELL,0.3435777696700417,0.4440666645876119,0.0,0.0,-0.0,-0.0,50.62974427811873,156.41662110228668,53.789359418289834,147.46431749922974,False,False,False,False,False,False,37084.71885416666,0.3807844430934851,44.32,87.04641666666669,-16.42954666666664,True,False,-0.8469424957557266,0,106.99041666666669,117.47652066764374
2025-03-04,116.87261904761905,125.11291666666668,115.48430797101447,108.22238940128406,99.97876416661555,81.33445885392436,102.2546808792835,95.52974570376007,-8.650229646334992,-25.13415250005113,-34.14984911709011,-14.617938168335556,-29.583170962906607,STRONG_SELL,STRONG_SELL,0.3500222918523005,0.43912053600647527,0.0,0.0,-0.0,-0.0,54.84654743471934,159.59484597377568,51.79615513469017,146.30453758144404,False,False,False,False,False,False,38514.972916666666,0.36742123587557324,45.213,86.13081666666668,-16.448964999999987,True,False,-2.768245673739358,0,106.47666666666667,121.48198494755134
2025-03-05,108.80101190476192,122.56859722222222,115.22247926731077,114.82228165002525,99.8177370957084,81.04526386266869,111.48131110839891,95.03518781891292,6.021269745263325,-22.750860126513828,-34.177215404642084,2.6802992036369915,-27.533409403309307,BUY,STRONG_SELL,0.38915959891565133,0.43761144819615005,0.0,0.0,0.0,-0.0,66.54735044650458,164.98840756343662,51.355456419344435,146.11812068078353,False,False,False,False,False,False,30282.620729166665,0.4933998578936201,43.464,58.738699999999994,-41.44335722222223,True,False,-11.3050034361395,0,78.2975,95.76171249988977
2025-03-06,103.58238095238096,120.85068055555556,115.22851167471819,119.54849446661777,97.88277856713756,80.88895546808997,117.2655099013992,92.34073307893522,15.96611351423681,-22.967901988417992,-34.33955620662822,13.68312894901824,-28.50994747662034,STRONG_BUY,STRONG_SELL,0.4160400811253908,0.4359070426573445,0.0,0.0,0.0,-0.0,74.29502600190142,168.40411182184283,48.87933933972237,143.92919652022272,False,False,False,False,False,False,33622.4996875,0.423460206805741,41.508,71.40598333333334,-27.242447222222197,True,False,-2.7281332442098147,0,90.08458333333334,102.96697221932835
2025-03-07,100.1732142857143,119.61143055555554,115.60215519323671,122.06587547492953,95.90742590223834,80.40066359014833,120.53512460555945,89.76876392104462,21.892661189215232,-23.7040046533172,-35.201491603088385,20.36191031984515,-29.84266663451092,STRONG_BUY,STRONG_SELL,0.44753225315938416,0.42929892045583495,0.0,0.0,0.0,-0.0,80.14312639430591,169.17703594818613,45.90404760040267,142.0673756429461,False,False,False,False,False,False,40341.785208333335,0.29982425117958883,38.24,88.23075000000001,-9.38555055555554,True,False,-1.3688550936691115,0,105.43875000000001,113.54236238495149
2025-03-08,95.31250000000001,117.60055555555556,115.50566908212562,123.52270158897547,96.37104999553395,79.78399080773613,123.44716505354815,90.36090912120598,28.21020158897545,-21.229505560021607,-35.72167827438949,28.134665053548133,-27.23964643434958,STRONG_BUY,STRONG_SELL,0.48615058835112246,0.4248161453845024,0.0,0.0,0.0,-0.0,85.58338357553637,168.39368753027452,46.083353565720316,143.00203074842975,False,False,False,False,False,False,31710.067395833332,0.3459665461947116,39.971,71.45805000000001,-24.34938055555554,True,False,-15.068631675820896,0,89.44500000000001,91.47327702323507
2025-03-09,93.43005952380953,116.19934722222222,115.24778945249598,122.49500839822622,97.38241705081026,79.49737204866577,122.72393580739562,91.64576220049949,29.064948874416686,-18.816930171411954,-35.75041740383021,29.293876283586087,-24.553585021722725,STRONG_BUY,STRONG_SELL,0.5141071382821085,0.4277231522749434,0.5,0.0,1.0,-0.0,86.89177036226394,165.1966874374454,47.73805611973793,144.16690164232384,False,False,False,False,False,False,29052.818437500002,0.38052045664881046,39.971,59.29055,-35.333637222222215,True,False,-15.116827532144924,0,77.2775,84.74020332441727
2025-03-10,94.31321428571428,116.27026388888889,114.82869685990337,119.28055134419456,96.27744979911192,78.15057897681703,120.0861784123607,90.02409607898572,24.967337058480283,-19.99281408977697,-36.678117883086344,25.772964126646414,-26.24616780990317,INVALIDATED,INVALIDATED,0.5165111074342172,0.4280710551085267,0.0,0.0,0.0,0.0,83.75054146528088,161.66804267178375,46.44303821725523,142.8132619928146,False,False,True,False,False,True,46735.71458333333,0.18547682664028672,39.971,95.18555,0.2541661111111182,True,False,0.4646305989537609,0,113.1725,131.8203576906749
2025-03-11,96.98607142857144,116.18530555555554,113.25514130434782,115.15387817890492,94.43644506246531,77.0745762473617,114.65250324314489,87.64378025705453,18.167806750333483,-21.748860493090234,-36.18056505698611,17.666431814573457,-28.541525298501014,STRONG_BUY,STRONG_SELL,0.5009890429094798,0.4251806436032053,0.5,0.0,1.0,-0.0,76.7821082267136,157.2010949894107,43.998689979625745,140.85594908721248,False,False,False,False,False,False,48908.7409375,0.17050926662424729,41.232,106.63226666666665,11.56847611111111,True,False,3.3488607290266543,0,125.18666666666665,137.25184066649146
2025-03-12,103.67982142857143,116.35304166666668,110.24946074879229,111.46213219718094,91.52687723175914,76.07575814072631,109.7154569321571,83.90342684137923,7.782310768609506,-24.82616443490754,-34.17370260806598,6.035635503585667,-32.449614825287455,BUY,STRONG_SELL,0.47102817126764984,0.4140880571374048,0.0,0.0,0.0,-0.0,70.02611629515037,155.27349992113744,39.638778566463806,138.36514230585368,False,False,False,False,False,False,51127.621041666665,0.14067902238942329,42.71,105.93424999999999,10.507528333333326,True,False,7.082162426480238,0,125.15374999999999,141.96095824107803
2025-03-13,108.69125,116.45298611111112,109.66329871175525,109.2727152586074,88.9015201880596,75.36910814956893,106.94134215765003,80.35231240308242,0.5814652586074089,-27.55146592305151,-34.294190562186316,-1.7499078423499697,-36.100673708028694,HOLD,STRONG_SELL,0.43803097537744873,0.4032930579180678,0.0,0.0,0.0,-0.0,64.22240661394808,154.78751126748935,35.36948814699837,135.9148129648871,False,False,False,False,False,False,49960.82989583333,0.15343864415093436,42.254,106.15028333333333,10.386842222222214,True,False,4.677768590644149,0,125.16458333333333,136.0504619354762
2025-03-14,110.9660119047619,115.33868055555557,109.90709963768117,100.99709866992745,85.78079916245628,74.50546357906757,95.32422652071128,76.70163969662896,-9.968913234834446,-29.557881393099294,-35.401636058613605,-15.641785384050621,-38.63704085892661,STRONG_SELL,STRONG_SELL,0.3948168219328386,0.38717217342404375,0.0,0.0,-0.0,-0.0,50.51212132158328,148.04147873238986,30.777926527494287,134.03962592307437,False,False,False,False,False,False,48504.862708333334,0.17548942563691253,42.076,102.42788333333333,7.54339777777777,True,False,3.896780777270294,0,121.36208333333333,131.16402944313384
2025-03-15,111.3305357142857,112.66934722222223,110.44277093397744,89.45249277980176,85.58126646614842,73.77932052549066,83.59108837703465,76.5592734617064,-21.878042934483943,-27.088080756073808,-36.66345040848678,-27.73944733725105,-36.11007376051583,STRONG_SELL,STRONG_SELL,0.38444617962738803,0.37805612203773964,0.0,0.0,-0.0,-0.0,38.338150604734686,137.53880708108747,30.300775836054974,135.0985330232447,False,False,False,False,False,False,33423.31114583334,0.34463494902205394,42.29,72.96616666666667,-19.449550555555547,True,False,-4.882131338221484,0,91.99666666666667,101.67105982155663
2025-03-16,110.51029761904762,109.08784722222222,110.67953019323672,87.77691918001254,85.19488769272915,73.28678180939863,84.81856436224119,76.29564409691382,-22.73337843903508,-23.89295952949307,-37.39274838383808,-25.69173325680643,-32.792203125308404,STRONG_SELL,STRONG_SELL,0.37507966421744643,0.3767466298700123,0.0,0.0,-0.0,-0.0,39.232322556918525,139.9424562663094,29.846532459196098,134.864939526696,False,False,False,False,False,False,27035.06447916667,0.4383456480206062,42.29,52.505333333333326,-36.4652788888889,True,False,-12.985579919967876,0,71.53583333333333,77.54635098917258
2025-03-17,108.58541666666666,107.95751388888888,110.81370148953302,91.05029409641394,84.5203342181194,72.75184983757565,87.63703177479235,75.1654943541711,-17.535122570252724,-23.43717967076948,-38.06185165195737,-20.948384891874312,-32.79201953471778,STRONG_SELL,STRONG_SELL,0.37736220469448944,0.37942003434220395,0.0,0.0,-0.0,-0.0,42.16630458385485,142.5085914758554,29.180255577977,133.74819307311316,False,False,False,False,False,False,38079.07885416666,0.3677974082582975,42.29,80.66783333333333,-7.29837055555555,True,False,4.501528211930804,0,99.69833333333334,109.31915831245324
2025-03-18,103.66922619047618,106.57002777777778,111.23829871175522,92.04174322574083,83.70014350494469,72.42384571539395,88.91303356353372,74.35985102222779,-11.62748296473535,-22.86988427283309,-38.81445299636127,-14.756192626942465,-32.210176755549995,STRONG_SELL,STRONG_SELL,0.40349354764192846,0.3867754048542128,0.0,0.0,-0.0,-0.0,45.55055322359251,141.68159767147097,29.14436067883448,132.47291571479306,False,False,False,False,False,False,39168.918541666666,0.34751164619261843,41.248,72.21173333333336,-14.508539444444423,True,False,-5.80015329845628,0,90.77333333333335,108.36512850946387
2025-03-19,100.76142857142858,104.94269444444446,111.80772926731079,91.87290489452141,82.63874184730058,72.04303035933746,89.34254712376855,73.44481362512462,-8.88852367690717,-22.303952597143876,-39.764698907973326,-11.418881447660027,-31.497880819319832,STRONG_SELL,STRONG_SELL,0.443827071557375,0.39599339748053275,0.0,0.0,-0.0,-0.0,48.56297351152708,138.19399811062124,28.959064769265606,130.73438487963656,False,False,False,False,False,False,42528.6790625,0.2836438110521455,40.755,86.45941666666667,1.2175272222222304,True,False,-1.6349398783665237,0,104.79916666666668,116.11873636901021
2025-03-20,98.39910714285715,104.18794444444444,112.17536352657005,90.34309467483956,81.37432607632743,71.51637473056165,87.06756037614188,71.74093979267468,-8.056012468017585,-22.813618368117005,-40.6589887960084,-11.331546766715263,-32.44700465176976,STRONG_SELL,STRONG_SELL,0.4626663711038771,0.3988491171474067,0.0,0.0,-0.0,-0.0,47.574643977212396,134.16958818704606,27.4869024070034,128.78103277204835,False,False,False,False,False,False,41802.814374999994,0.27424061522432713,43.355,89.11858333333333,4.521493888888884,True,False,0.5848837391094008,0,108.62833333333333,120.7245433654615
2025-03-21,90.98089285714286,102.833625,112.71375241545894,93.91300513823141,80.96485231760431,71.25622818008029,92.10715929469252,71.26378004998791,2.93211228108855,-21.868772682395687,-41.457524235378656,1.1262664375496598,-31.569844950012083,HOLD,STRONG_SELL,0.45283282075529785,0.39182099999976305,0.0,0.0,0.0,-0.0,49.95723253994303,138.13691981819244,26.313756334827648,128.79212685468374,False,False,False,False,False,False,26422.740520833333,0.5146195858806758,42.855,50.14983333333332,-33.188336666666686,True,False,-19.49371256054122,0,69.43458333333332,73.23471332237413
2025-03-22,79.89702380952382,100.16377777777778,112.60551630434784,103.14284252735277,83.1995009077832,71.87735176369357,100.97243223939897,73.37946164247147,23.245818717828953,-16.964276869994578,-40.72816454065428,21.075408429875154,-26.784316135306312,INVALIDATED,INVALIDATED,0.4438003313277208,0.38512251458063185,0.0,0.0,0.0,0.0,58.259802406594126,147.8951363743385,27.873878622958255,131.48094623808288,False,False,False,True,False,True,7835.939687499999,0.8400520009934516,42.605,-4.762666666666663,-85.51587444444445,False,False,-6.201857113077859,6,14.409583333333336,20.85881859067668
2025-03-23,78.10559523809525,99.13775000000001,112.57805797101447,96.3435403776646,84.7171366621828,71.89222430578653,91.57240879413348,74.53450577047603,18.237945139569348,-14.420613337817215,-40.685833665227946,13.466813556038232,-24.60324422952398,INVALIDATED,INVALIDATED,0.4834290247036409,0.3860232668701786,0.0,0.0,0.0,0.0,52.76515826307912,136.01406058490875,29.175108556319575,132.63039910108375,False,True,False,False,False,True,24267.358437500003,0.49512773026253026,42.605,39.82358333333334,-39.976931666666665,True,False,7.335767175002232,0,58.99583333333334,65.81733579064816
2025-03-24,82.36785714285715,101.05576388888889,112.87611815619967,92.69164911046039,83.97703553491276,70.99578795977264,89.36585961215714,73.52841818467469,10.323791967603242,-17.078728353976132,-41.880330196427025,6.9980024692999905,-27.5273457042142,INVALIDATED,INVALIDATED,0.47063203034636636,0.38466295396391603,0.0,0.0,0.0,0.0,46.70857805064187,132.01980246219125,28.542853000122832,132.2273567371065,False,False,True,False,False,True,47369.637083333335,0.1558619553611448,42.605,110.36191666666667,28.574537777777792,True,False,1.3171756849791905,0,129.53416666666666,132.23278272726293
2025-03-25,85.36255952380952,101.77372222222223,113.01679871175523,90.70487882614454,83.56690795040699,70.17205500878072,86.41041801252689,73.19897294866088,5.342319302335014,-18.206814271815247,-42.84474370297451,1.0478584887173668,-28.574749273561352,BUY,STRONG_SELL,0.454343212447779,0.3890845338122152,0.0,0.0,0.0,-0.0,43.68659350726623,131.62287096094522,28.629101508325057,131.56856752125552,False,False,False,False,False,False,40866.894583333335,0.28235253750306116,42.748,92.49965,9.92760777777778,True,False,-3.8082846825550405,0,111.73625,115.30527241475221
2025-03-26,86.7764880952381,102.53452777777778,113.03471074879226,84.03097150941706,83.02304112917109,69.2646873802402,76.26084949826274,72.40842963744389,-2.7455165858210364,-19.51148664860669,-43.77002336855206,-10.51563859697535,-30.126098140333895,HOLD,STRONG_SELL,0.3944119803190004,0.38861481969803346,0.0,0.0,0.0,-0.0,30.650597659168824,128.24519803091974,27.97719977825525,130.99581278085736,False,False,False,False,False,False,41049.361979166664,0.28973567406072315,41.555,95.99691666666666,12.579468888888883,True,False,2.55352336181339,0,114.69666666666667,114.93686805047419
2025-03-27,85.30767857142857,101.10922222222221,112.76608111916265,80.92630135411362,81.02077830508344,68.76365238684319,71.75370514679943,69.84725672287658,-4.381377217314949,-20.088443917138775,-44.00242873231946,-13.553973424629135,-31.261965499345635,SELL,STRONG_SELL,0.3618212909073699,0.3847010436982491,0.0,0.0,-0.0,-0.0,23.628195839836284,126.47500597399858,25.3956370243967,129.07372262805453,False,False,False,False,False,False,39430.06125,0.3005254241149034,40.87,79.95516666666668,-2.1310855555555435,True,False,-4.631351956504432,0,98.34666666666668,110.01587182768863
2025-03-28,88.14940476190476,99.59348611111112,112.39549315619968,79.88441761219333,79.15148159273465,68.64450827041314,68.98253076489202,67.83952393809213,-8.26498714971143,-20.442004518376464,-43.750984885786536,-19.166873997012743,-31.75396217301899,STRONG_SELL,STRONG_SELL,0.35773589738284495,0.3805654187142554,0.0,0.0,-0.0,-0.0,21.784143729964466,125.28934262914457,23.433149228186448,127.80808906298464,False,False,False,False,False,False,35304.93989583334,0.35576517351900255,41.202,70.78576666666666,-9.831084444444457,True,False,-9.205893374429863,0,89.32666666666667,98.22408656611724
2025-03-29,97.76351190476191,98.09659722222223,112.15934963768116,74.09163704757576,79.2846289869977,68.54867536189897,60.79557714849815,67.7162251535381,-23.671874857186154,-18.811968235224526,-43.61067427578219,-36.967934756263766,-30.380372068684125,STRONG_SELL,STRONG_SELL,0.3361723902248793,0.37088272857716664,0.0,0.0,-0.0,-0.0,13.582787459748642,120.5630912079375,22.534244002625297,128.54072045328354,False,False,False,False,False,False,32099.028229166666,0.3516052178087914,40.587,63.44418333333333,-15.687013888888899,True,False,-8.753808223982134,0,81.70833333333333,85.46768031452613
2025-03-30,91.42613095238094,94.27430555555557,111.45044907407407,79.24300300402487,81.6948427419005,68.8161599957886,64.74721910646569,70.10706528429836,-12.183127948356073,-12.57946281365507,-42.63428907828548,-26.678911845915252,-24.167240271257214,INVALIDATED,INVALIDATED,0.2768957016933288,0.36027990715942226,0.0,0.0,0.0,0.0,12.535534319519332,129.06867686337125,23.824046184004256,131.61710168754504,False,True,True,True,False,True,9548.095520833334,0.7918494202218748,40.587,-3.6299833333333336,-79.0040338888889,False,False,-10.869281894038945,8,14.634166666666667,18.222220742830892
2025-03-31,88.2392261904762,93.73283333333332,111.97419444444444,79.05906814192065,81.20513321481343,68.12517484253054,61.327917279872416,68.7899146798242,-9.180158048555555,-12.527700118519888,-43.849019601913895,-26.911308910603786,-24.942918653509125,INVALIDATED,INVALIDATED,0.25989263856314304,0.35749216000689366,0.0,0.0,0.0,0.0,10.64497340205107,129.91827443212972,23.155195330259655,131.4179871870984,False,False,True,False,False,True,35854.416874999995,0.3880584226221271,40.587,88.96168333333334,14.07311,True,False,11.434570281574224,0,107.22583333333334,106.6695438568335
2025-04-01,85.37017857142858,93.77277777777778,112.98177314814816,81.01383022165844,79.72468214046354,67.95116471590136,63.807927513628464,66.94162897957534,-4.356348349770144,-14.048095637314233,-45.03060843224681,-21.56225105780012,-26.831148798202435,SELL,STRONG_SELL,0.24188471560887914,0.35007185948415176,0.0,0.0,-0.0,-0.0,11.051644510782138,133.22704397598577,20.605335862483912,130.11845090762398,False,False,False,False,False,False,35518.48729166667,0.3842244423594932,40.667,73.35276666666667,-1.6305461111111157,True,False,-10.588983889755752,0,91.65291666666667,101.39788042454124
2025-04-02,77.78125,92.25890277777779,112.5886898148148,85.36409069399322,79.58410386688693,68.19256102312026,69.12101220388243,66.93700492019403,7.582840693993219,-12.674798910890857,-44.39612879169454,-8.66023779611757,-25.321897857583764,BUY,STRONG_SELL,0.27190135336796606,0.3511506036927491,0.0,0.0,0.0,-0.0,19.145510559398947,136.48352607479322,20.389316393351564,129.72066266859866,False,False,False,False,False,False,23996.724375,0.5763480314957601,42.45,42.471666666666664,-31.025821111111114,True,False,-21.776105020943156,3,61.57416666666666,68.21951683338165
2025-04-03,75.26363095238095,91.40045833333333,112.49049999999998,84.46959324064015,78.37595868527654,68.22155944202191,68.45768610768828,65.56234298756405,9.205962288259201,-13.02449964805679,-44.26894055797807,-6.805944844692675,-25.838115345769282,STRONG_BUY,STRONG_SELL,0.28755755536261796,0.35628889597152913,0.0,0.0,0.0,-0.0,21.428839627300388,136.24375242706907,19.741779154688384,128.20732141502552,False,False,False,False,False,False,31451.591875000002,0.43560839013371283,41.263,62.15498333333335,-10.543309999999991,True,False,-14.448671329623608,1,80.72333333333334,88.28318074056456
2025-04-04,75.35041666666666,91.78834722222223,112.13678240740741,79.29002509024271,76.46831900052698,68.10485053224191,63.77376406182592,64.09418015237154,3.939608423576047,-15.320028221695253,-44.0319318751655,-11.576652604840739,-27.694167069850693,BUY,STRONG_SELL,0.28375115089322767,0.3576459009791212,0.0,0.0,0.0,-0.0,16.333016791301947,131.7613573851658,18.482749083662373,126.71963553384285,False,False,False,False,False,False,35058.5459375,0.3545455909893737,39.203,72.29281666666667,-0.8572805555555618,True,False,-21.310927854339837,1,89.93416666666667,90.93090037267534
2025-04-05,71.03059523809524,90.50118055555555,111.94599074074075,81.05738712771223,77.66008828037747,68.57120321003171,65.8865641477444,65.86253697368517,10.026791889616987,-12.841092275178084,-43.37478753070904,-5.14403109035085,-24.638643581870383,INVALIDATED,INVALIDATED,0.2698966315432736,0.36369351892219504,0.0,0.0,0.0,0.0,16.39566374737002,134.05675372754723,20.42997641121322,127.64783715953187,False,False,False,True,False,True,18575.421041666665,0.6005893125804795,36.401,35.08913333333333,-36.85040222222222,True,False,-25.513019586416156,6,51.46958333333333,44.91821636220314
2025-04-06,74.6489880952381,88.31865277777777,112.11433796296296,78.66604659014926,78.50335829798765,68.45292433165181,64.53316364377804,66.90571548261521,4.0170584949111685,-9.815294479790126,-43.66141363131115,-10.115824451460057,-21.412937295162564,INVALIDATED,INVALIDATED,0.2587620620859534,0.3716509171397351,0.0,0.0,0.0,0.0,15.316893224698546,134.7723942915929,21.97539816838044,127.85243458223377,False,False,False,True,False,True,22774.190625,0.5063341841232148,36.401,23.58246666666666,-46.20212611111113,True,False,-19.267349883409963,7,39.962916666666665,54.28178243797475
2025-04-07,73.13000000000001,88.55691666666667,112.51585648148146,77.28077217732309,77.93853035114171,68.01373408068726,64.29729794140714,66.412927501961,4.150772177323077,-10.618386315524958,-44.50212240079421,-8.832702058592872,-22.143989164705673,BUY,STRONG_SELL,0.27661865997542145,0.3821863203284023,0.0,0.0,0.0,-0.0,17.943764734113447,134.5215544223387,22.435119477413732,126.53693683315443,False,False,False,False,False,False,37497.416041666664,0.32737175574526495,36.401,80.21246666666667,10.136060000000015,True,False,-11.212998469849097,0,96.59291666666668,105.38199982210382
2025-04-08,74.25178571428572,89.29784722222222,112.44598611111111,70.26273972073582,77.23844419449642,67.85291998106328,56.937715363457116,65.6606738207724,-3.989045993549894,-12.059403027725793,-44.59306613004783,-17.3140703508286,-23.637173401449814,SELL,STRONG_SELL,0.2856810538427882,0.38985752017322683,0.0,0.0,-0.0,-0.0,10.213811817084693,125.33113551332592,22.227021424879755,125.03623897031872,False,False,False,False,False,False,43058.848437500004,0.2447044868641278,37.0,82.85541666666667,11.993514444444457,True,False,-6.912246811627966,0,99.50541666666668,115.08121498270582
2025-04-09,78.42529761904761,88.55172222222222,112.11211111111109,68.892913139941,76.80006956828541,67.84915977813947,56.406456734583635,65.13292996613058,-9.53238447910661,-11.751652653936816,-44.262951332971625,-22.018840884463977,-23.41879225609165,STRONG_SELL,STRONG_SELL,0.29850560895493716,0.3885092801660127,0.0,0.0,-0.0,-0.0,9.767187296945616,122.81774730163468,21.29827567652433,124.33467212654391,False,False,False,False,False,False,36861.07645833333,0.3439818058610646,36.231,74.48479999999999,4.312922777777771,True,False,-15.036335495508808,0,90.78875,98.67134013972505
2025-04-10,78.77535714285715,87.15129166666667,111.77695370370371,69.14115721810226,76.06109339156664,67.9925617763542,57.72137795103023,63.923972051529354,-9.634199924754881,-11.090198275100022,-43.78439192734952,-21.05397919182692,-23.22731961513731,STRONG_SELL,STRONG_SELL,0.3288949514431493,0.38344603183394177,0.0,0.0,-0.0,-0.0,13.12069693760819,121.27380910761316,19.69302609645887,123.58258163057673,False,False,False,False,False,False,31840.04125,0.43161753082782095,33.666,68.02405,-0.8608866666666586,True,False,-12.83047182951131,0,83.17375,82.02169856709317
2025-04-11,75.67363095238095,85.25356944444447,111.41353703703703,73.3701234066443,75.35433860692258,68.45682032884517,64.89282886249448,62.94067910075084,-2.3035075457366503,-9.899230837521884,-42.95671670819186,-10.780802089886464,-22.312890343693624,INVALIDATED,INVALIDATED,0.3899458992788163,0.38406552916877146,0.0,0.0,0.0,0.0,24.25591430715804,122.57025380877849,18.848233547527585,122.63340356781693,False,False,False,True,False,True,23461.5734375,0.5623788904049959,33.293,53.24023333333333,-13.88823611111112,True,False,-17.84140512259429,5,68.22208333333333,54.67392331989328
2025-04-12,77.11529761904762,83.13345833333332,110.86126388888889,77.01331192261246,75.57477078974527,68.76171209525168,70.03545954161686,63.243234299444616,-0.10198569643516464,-7.55868754358805,-42.099551793637204,-7.0798380774307645,-19.890224033888707,INVALIDATED,INVALIDATED,0.41811765171721804,0.38340762253180527,0.0,0.0,0.0,0.0,30.439896299683898,124.21416758389475,19.105296017322523,123.00132353205093,False,False,False,True,False,True,24043.641979166667,0.4902642543619828,33.463,46.5029,-18.63732333333334,True,False,-23.094953247273423,5,61.561249999999994,57.289750624489734
2025-04-13,77.3060119047619,80.46465277777777,109.88733796296296,80.35732647770483,77.15412552284859,69.11866076628742,72.0191137493925,64.63772093712473,3.0513145729429283,-3.310527254929184,-40.76867719667554,-5.2868981553694,-15.826931840653046,INVALIDATED,INVALIDATED,0.41564824004123213,0.38713361950067404,0.0,0.0,0.0,0.0,31.37996335301202,125.55219701071589,20.432187949743636,123.70038369466177,False,False,False,True,False,True,16852.3128125,0.6247450050948565,33.463,26.239566666666665,-36.36104611111111,True,False,-12.001769648233712,7,41.297916666666666,37.542398675034015
