timestamp_utc,column,old_value,new_value,reason
2022-06-07 02:00:00+00:00,solar_forecast_mw,0.2425,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-08 02:00:00+00:00,solar_forecast_mw,0.2425,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-09 02:00:00+00:00,solar_forecast_mw,0.2375,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-10 02:00:00+00:00,solar_forecast_mw,0.3075,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-11 02:00:00+00:00,solar_forecast_mw,0.225,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-12 02:00:00+00:00,solar_forecast_mw,0.2275,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-13 02:00:00+00:00,solar_forecast_mw,0.22,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-14 02:00:00+00:00,solar_forecast_mw,0.3125,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-15 02:00:00+00:00,solar_forecast_mw,0.325,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-16 02:00:00+00:00,solar_forecast_mw,0.265,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
